transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T16555,C000800,S03,2024-10-08 02:37:06.820873,603.14,+919294063811
T16556,C001092,S07,2025-10-26 16:28:11.820873,624.86,+918107125807
T16557,C001630,S06,2025-02-15 16:04:02.820873,2377.54,+919384822653
T16558,C000442,S07,2025-10-02 15:15:05.820873,100.0,+918523601252
T16559,C000987,S04,2024-07-18 11:03:34.820873,1131.88,+916601877719
T16560,C001028,S10,2023-12-04 18:08:25.820873,108.21,+919271171496
T16561,C000627,S06,2024-09-21 20:36:56.820873,1126.51,+917934982045
T16562,C000813,S09,2024-09-08 18:23:55.820873,228.16,+918412273600
T16563,C001975,S03,2024-01-26 10:51:43.820873,151.9,+918536590481
T16564,,S10,2024-10-17 20:06:25.820873,194.05,+916487258103
T16565,C001963,S10,2024-12-24 05:47:58.820873,100.0,+916240140248
T16566,C000858,S02,2025-04-05 02:05:57.820873,423.48,+918815741776
T16567,C001643,S04,2024-01-21 02:31:38.820873,159.62,+917428632583
T16568,C001160,S01,2025-07-02 07:55:14.820873,1036.45,+917679908454
T16569,C000156,S10,2025-08-10 08:40:17.820873,869.63,+917323959527
T16570,C001900,S09,2024-09-03 23:46:47.820873,3058.83,+918086758111
T16571,C000914,S07,2024-02-01 02:16:36.820873,626.15,+918251930945
T16572,C000040,S10,2025-07-03 22:53:07.820873,753.56,+916613628803
T16573,C000242,S02,2024-01-02 17:10:30.820873,2164.88,+917670128972
T16574,C001464,S06,2025-01-09 15:16:02.820873,189.96,+919037327498
T16575,C000653,S08,2025-11-01 23:49:04.820873,100.0,+919626792293
T16576,C000273,S02,2024-01-21 08:07:08.820873,512.92,+919459716271
T16577,C001219,S01,2024-04-17 04:30:31.820873,100.0,+916490513828
T16578,C000053,S06,2025-03-02 06:49:35.820873,7667.35,+918927923735
T16579,C001995,S06,2024-12-09 10:10:53.820873,2313.69,+918569646059
T16580,C000050,S01,2024-08-11 20:10:34.820873,5414.15,+917639042338
T16581,C000562,S02,2024-11-10 00:51:32.820873,434.82,+916609346980
T16582,C001744,S07,2025-10-19 18:00:25.820873,781.09,+916440849718
T16583,C000085,S06,2025-02-24 15:01:36.820873,232.44,+918208283728
T16584,C001018,S06,2025-02-09 14:58:03.820873,1163.87,+919904100195
T16585,C001643,S03,2023-12-15 15:17:43.820873,100.0,+917428632583
T16586,C000233,S08,2024-10-15 05:01:06.820873,100.0,+916267429212
T16587,C001164,S03,2025-06-19 17:03:21.820873,156.2,+919953721569
T16588,C001156,S01,2024-10-16 16:23:31.820873,100.0,+917111272861
T16589,C000942,S01,2024-03-22 17:35:29.820873,2376.8,+919444542251
T16590,C001315,S08,2025-11-17 23:37:14.820873,3564.62,+916359046710
T16591,C001439,S01,2025-10-05 01:56:59.820873,100.0,+919604432125
T16592,C000379,S01,2025-10-10 17:13:01.820873,1900.85,+919264134512
T16593,C000313,S05,2025-05-08 07:27:49.820873,1263.53,+917215470157
T16594,C000396,S03,2024-07-13 08:55:40.820873,100.0,+917186473561
T16595,C000954,S08,2024-12-02 00:38:27.820873,252.57,+919473306055
T16596,C001007,S08,2025-08-10 19:11:56.820873,201.1,+918393528385
T16597,C001916,S07,2024-12-25 05:11:11.820873,989.89,+919124268175
T16598,C000666,S04,2024-05-31 19:25:43.820873,100.0,+917579864877
T16599,C000240,S05,2025-04-23 19:38:01.820873,358.29,+918096929657
T16600,C000320,S07,2025-09-19 05:46:42.820873,177.13,+919748302739
T16601,C001238,S09,2025-06-08 10:37:00.820873,711.95,+917191095508
T16602,C001818,S08,2025-02-16 22:24:14.820873,311.02,+917263483694
T16603,C000976,S05,2025-02-12 21:52:35.820873,212.24,+919536306171
T16604,C001085,S06,2025-10-16 01:18:58.820873,312.32,+919395163419
T16605,C001125,S06,2024-12-30 20:13:48.820873,4643.63,+917426862057
T16606,C000751,S02,2025-11-05 06:30:52.820873,244.62,+917597785308
T16607,C000368,S05,2024-04-12 01:39:37.820873,115.68,+918878201524
T16608,C001163,S04,2024-08-20 23:23:02.820873,812.5,+916449036081
T16609,C001103,S03,2025-09-22 07:47:40.820873,339.6,+917545833869
T16610,C001369,S09,2024-11-28 12:39:12.820873,100.0,+916257247382
T16611,C000817,S06,2024-04-18 16:01:02.820873,5871.09,+917246451043
T16612,C001367,S09,2025-04-08 16:53:55.820873,264.28,+916446457642
T16613,C000669,S02,2024-02-20 05:23:09.820873,256.35,+918265422548
T16614,C000957,S08,2025-05-19 23:39:10.820873,488.73,+918400015680
T16615,C000493,S05,2025-08-26 11:48:26.820873,3216.79,+918944974316
T16616,C000561,S05,2025-06-19 02:45:09.820873,100.0,+918823273703
T16617,C001363,S08,2025-02-16 20:16:36.820873,561.82,+916102693781
T16618,C000912,S07,2024-06-12 06:36:10.820873,4938.05,+916460852958
T16619,C000913,S02,2023-12-11 16:22:10.820873,470.82,+917951414407
T16620,C000138,S09,2025-05-26 01:18:38.820873,100.0,+917285821930
T16621,C001747,S03,2025-04-16 03:02:39.820873,192.08,+918658868885
T16622,C001790,S10,2025-01-24 11:19:37.820873,517.11,+918164205833
T16623,C001792,S07,2025-10-07 04:58:14.820873,1992.14,+918414975110
T16624,C001036,S09,2025-10-08 23:14:30.820873,268.49,+918447227327
T16625,C000898,S05,2024-05-19 09:39:59.820873,1087.88,+916431837075
T16626,C000677,S01,2025-10-03 21:08:39.820873,100.0,+919569318475
T16627,C000964,S09,2024-09-22 00:01:18.820873,100.0,+917756070122
T16628,C000360,S03,2024-02-03 00:05:15.820873,226.02,+916392245997
T16629,C000429,S05,2025-01-12 21:21:52.820873,2265.69,+917393178591
T16630,C000190,S09,2025-01-10 20:54:38.820873,438.19,+918381183483
T16631,C001581,S02,2024-11-11 17:48:21.820873,571.22,+918169501271
T16632,C000176,S03,2024-01-27 20:00:12.820873,563.23,+918493613917
T16633,C001828,S02,2025-10-15 17:49:56.820873,1526.98,+919621258644
T16634,C001459,S09,2024-03-31 08:13:14.820873,193.98,+918516922421
T16635,C001262,S09,2025-09-11 02:57:55.820873,921.44,+919788795778
T16636,C001277,S01,2025-05-21 00:59:42.820873,148.85,+916383674057
T16637,C001354,S09,2025-02-02 20:47:57.820873,4358.69,+919719580124
T16638,C001614,S02,2025-09-07 18:33:41.820873,154.4,+919097887746
T16639,C000895,S07,2024-01-16 13:03:51.820873,139.93,+916969252345
T16640,C001013,S01,2024-11-16 05:57:53.820873,780.24,+918893398852
T16641,C000486,S10,2025-01-21 02:11:40.820873,443.97,+917800135697
T16642,C000076,S02,2025-10-27 21:31:18.820873,597.18,+918884873529
T16643,C000757,S03,2024-05-29 23:26:50.820873,529.95,+919923635189
T16644,C000632,S02,2024-04-07 18:54:26.820873,109.02,+918619094295
T16645,C000791,S06,2024-10-30 14:56:47.820873,2796.24,+918638949369
T16646,C001410,S10,2024-11-27 03:02:21.820873,1178.8,+916721508131
T16647,C001150,S08,2024-06-10 20:52:50.820873,2060.57,+918740963777
T16648,C000235,S07,2025-06-01 18:00:57.820873,214.01,+919679636056
T16649,C000286,S01,2024-05-25 15:07:33.820873,665.03,+919786577118
T16650,C001635,S08,2024-03-29 12:20:17.820873,511.24,+918028168087
T16651,C000439,S02,2025-04-18 11:09:37.820873,1561.81,+919860782736
T16652,C000123,S03,2024-02-15 19:27:19.820873,1623.43,+917800557283
T16653,C001231,S09,2024-01-14 10:29:36.820873,508.6,+919494084172
T16654,C001475,S09,2024-08-10 01:27:23.820873,100.0,+919201225242
T16655,C001995,S06,2024-10-28 22:26:13.820873,3413.84,+918569646059
T16656,C000915,S08,2024-08-01 19:53:44.820873,786.18,+919655273742
T16657,C001407,S04,2024-04-25 05:44:11.820873,194.39,+919475911318
T16658,C000370,S04,2025-08-04 11:49:10.820873,657.11,+917237886015
T16659,C000386,S03,2025-10-01 11:44:47.820873,100.0,+918371901750
T16660,C001126,S04,2025-01-21 23:32:26.820873,1431.42,+919453482080
T16661,C001189,S05,2025-08-23 04:10:32.820873,100.0,+918563970187
T16662,C000510,S06,2025-07-17 04:00:34.820873,309.51,+918529104043
T16663,C001314,S01,2025-05-12 19:13:10.820873,540.96,+918645901955
T16664,C000799,S10,2025-05-05 03:26:14.820873,1403.34,+917136688451
T16665,C000423,S03,2025-07-07 01:49:55.820873,458.45,+918651968205
T16666,C001828,S06,2025-04-28 19:16:05.820873,864.33,+919621258644
T16667,C001551,S06,2025-02-02 14:29:28.820873,390.02,+919725777905
T16668,C000972,S02,2025-09-16 16:14:04.820873,388.14,+919126126880
T16669,C000955,S01,2025-08-24 14:33:45.820873,447.01,+916566696611
T16670,C000532,S05,2024-12-29 07:32:52.820873,321.54,+917939413575
T16671,C001076,S05,2024-11-14 05:51:58.820873,100.0,+919862514132
T16672,C001110,S10,2023-12-23 07:14:50.820873,160.45,+919709641319
T16673,C000126,S07,2025-01-04 10:21:21.820873,541.17,+917025148381
T16674,C001175,S05,2025-03-16 04:25:40.820873,299.18,+916687777633
T16675,C000407,S01,2025-01-22 14:41:12.820873,334.63,+919676547724
T16676,C001889,S07,2024-09-16 00:05:46.820873,273.68,+916834624758
T16677,C001476,S06,2025-04-21 04:41:58.820873,143.12,+917489538120
T16678,C001889,S10,2025-07-20 05:28:52.820873,223.25,+916834624758
T16679,C001024,S03,2024-08-23 19:05:14.820873,279.16,+918002530485
T16680,C001555,S05,2024-12-25 18:09:46.820873,405.93,+916160913827
T16681,C000169,S03,2025-05-18 19:31:58.820873,646.81,+916957449367
T16682,C001632,S03,2025-10-26 10:53:39.820873,324.84,+917991836726
T16683,C001187,S03,2025-03-06 20:27:49.820873,117.26,+917126799232
T16684,C001200,S04,2025-10-25 05:58:52.820873,100.0,+917648021756
T16685,C001695,S01,2025-07-19 04:06:29.820873,9108.15,+916640570713
T16686,C000189,S02,2024-04-17 14:22:17.820873,103.98,+917400944900
T16687,C000078,S03,2024-02-06 21:45:25.820873,216.51,+916519709079
T16688,C001344,S02,2024-04-13 08:49:56.820873,750.25,+917563267151
T16689,C001403,S09,2024-11-19 12:10:57.820873,622.06,+917598757527
T16690,C000431,S07,2025-04-27 19:29:13.820873,753.73,+916625217504
T16691,C000066,S06,2024-09-15 13:16:17.820873,237.16,+919774081712
T16692,C001465,S07,2025-10-08 21:25:03.820873,537.15,+919380104018
T16693,C000339,S04,2025-04-06 09:37:08.820873,434.25,+918370788647
T16694,C000003,S09,2025-02-28 03:28:13.820873,277.39,+919163119785
T16695,C000976,S06,2024-02-11 07:42:21.820873,541.58,+919536306171
T16696,C000111,S01,2024-06-20 15:44:15.820873,1431.44,+916664847319
T16697,C000325,S07,2023-12-21 02:39:24.820873,392.82,+918112035409
T16698,C000496,S05,2025-03-13 03:52:57.820873,395.97,+916815221547
T16699,C001530,S05,2024-07-25 15:11:10.820873,1453.59,+917283560032
T16700,C000873,S08,2024-08-12 04:42:01.820873,1278.74,+917618450083
T16701,C000635,S07,2024-08-28 08:28:57.820873,2699.24,+916224908174
T16702,C000449,S02,2024-01-25 16:56:14.820873,100.0,+919564984187
T16703,C000288,S04,2024-07-18 05:10:01.820873,1195.29,+918621354709
T16704,C001909,S06,2024-08-12 18:10:10.820873,830.39,+919770490924
T16705,C000915,S07,2025-03-29 17:55:47.820873,139.38,+919655273742
T16706,C000113,S06,2025-06-06 21:48:57.820873,545.61,+919159967109
T16707,C001102,S03,2024-02-11 07:56:30.820873,1424.17,+916022313296
T16708,C000866,S05,2024-11-07 07:16:11.820873,149.16,+917347298951
T16709,C001966,S10,2025-01-26 05:11:42.820873,686.14,+918738568701
T16710,C000305,S03,2024-08-26 16:50:04.820873,1147.83,+917420737819
T16711,C000191,S03,2025-10-19 12:14:35.820873,111.58,+917805803262
T16712,C000306,S06,2024-12-02 03:35:19.820873,340.11,+917163577186
T16713,C001028,S10,2025-05-08 16:26:56.820873,578.92,+919271171496
T16714,C001507,S10,2024-05-13 16:50:00.820873,155.19,+917836553621
T16715,C000043,S08,2025-06-01 13:41:00.820873,140.47,+917840109255
T16716,C000548,S02,2024-04-01 21:20:32.820873,343.07,+918179320310
T16717,C000958,S01,2025-10-02 00:21:14.820873,1055.71,+919106464319
T16718,C000923,S01,2025-03-06 03:28:21.820873,873.48,+919551894263
T16719,C001704,S10,2025-11-13 09:04:10.820873,143.5,+916408015311
T16720,C001674,S03,2024-09-25 18:34:06.820873,882.36,+918843139149
T16721,C001839,S06,2024-09-26 02:24:18.820873,147.95,+918039496086
T16722,C000668,S10,2025-02-13 11:51:35.820873,100.0,+919342017284
T16723,C000212,S04,2024-03-14 22:56:42.820873,259.67,+916939915527
T16724,C001656,S07,2025-05-16 03:02:40.820873,1552.41,+916971803809
T16725,C000432,S02,2025-10-12 10:50:37.820873,886.39,+917769748771
T16726,C000268,S05,2024-05-02 23:25:50.820873,402.67,+918909184445
T16727,C001648,S05,2024-10-13 07:13:43.820873,244.68,+919372455146
T16728,C001486,S07,2024-07-17 06:09:17.820873,252.72,+919559698862
T16729,C001937,S05,2025-02-03 04:34:07.820873,459.69,+918224300124
T16730,C000588,S06,2025-05-01 17:06:52.820873,111.93,+917873548915
T16731,C001452,S02,2023-12-06 06:10:42.820873,265.67,+919463656690
T16732,C000030,S04,2024-11-12 05:31:56.820873,311.47,+918294113287
T16733,C001392,S06,2025-04-22 02:40:19.820873,100.0,+916173215225
T16734,C000277,S07,2024-06-04 16:09:27.820873,147.51,+916054340558
T16735,C001424,S08,2024-11-15 10:35:16.820873,660.24,+919413838650
T16736,C001718,S03,2025-04-09 08:24:38.820873,408.06,+919346485166
T16737,C000146,S10,2024-04-29 23:29:28.820873,278.52,+918724230947
T16738,C000627,S03,2024-03-15 09:34:36.820873,135.14,+917934982045
T16739,C000355,S04,2025-06-08 01:18:41.820873,2676.38,+919005333281
T16740,C001668,S03,2025-05-05 05:15:41.820873,147.59,+916907055132
T16741,C000064,S08,2024-08-05 01:09:35.820873,545.61,+918572447412
T16742,C001999,S07,2025-09-05 20:31:52.820873,224.65,+918232360156
T16743,C001166,S08,2024-01-04 23:07:23.820873,421.38,+917496060167
T16744,C001329,S10,2024-10-09 06:24:24.820873,698.64,+916717100421
T16745,C001455,S10,2023-11-26 08:17:46.820873,100.0,+918519467229
T16746,C000240,S10,2025-01-11 08:17:31.820873,400.24,+918096929657
T16747,C001674,S05,2024-07-05 18:03:34.820873,1683.91,+918843139149
T16748,C000708,S07,2024-04-17 16:12:39.820873,3340.25,+916186978937
T16749,C001191,S06,2023-12-20 15:36:04.820873,345.15,+917494324956
T16750,C000150,S02,2024-03-26 03:51:25.820873,424.12,+918369449369
T16751,C000966,S01,2025-10-25 10:56:26.820873,5730.74,+917608297407
T16752,C001968,S01,2024-01-04 04:54:20.820873,1574.84,+918605008864
T16753,C001786,S03,2024-05-24 13:59:13.820873,192.34,+918716924538
T16754,C000113,S06,2024-07-21 14:06:43.820873,191.95,+919159967109
T16755,C001536,S03,2024-01-06 05:03:32.820873,1271.38,+919472312361
T16756,C001202,S04,2025-07-04 22:25:01.820873,119.91,+918978271740
T16757,C000786,S01,2025-05-18 06:07:53.820873,1488.12,+916707196784
T16758,C001083,S01,2024-09-17 00:47:41.820873,602.54,+918433940416
T16759,C000785,S02,2025-02-22 13:34:33.820873,750.89,+918225231724
T16760,C001712,S01,2024-02-25 19:44:46.820873,296.46,+918786774414
T16761,C000963,S09,2024-05-26 18:55:44.820873,189.47,+918027530378
T16762,C001657,S08,2024-11-18 05:54:48.820873,2331.79,+917340426053
T16763,C001258,S02,2024-03-27 03:04:02.820873,300.04,+916197323378
T16764,C000393,S10,2024-01-07 23:36:41.820873,246.38,+916621232513
T16765,C000858,S06,2024-01-22 00:00:06.820873,366.44,+918815741776
T16766,C001055,S09,2025-08-29 03:38:03.820873,508.58,+918157001409
T16767,C000748,S08,2025-02-04 10:44:35.820873,117.1,+917555424924
T16768,C000375,S08,2024-06-11 13:44:34.820873,204.82,+919543035341
T16769,C000870,S01,2024-07-24 22:01:02.820873,192.17,+919031281545
T16770,C000109,S03,2025-10-28 20:27:04.820873,1112.47,+917225136114
T16771,C001843,S06,2023-12-08 23:40:30.820873,139.33,+916171271484
T16772,C001685,S04,2024-04-01 02:11:27.820873,100.0,+917214216328
T16773,C001607,S01,2025-10-30 22:03:24.820873,100.0,+916274178050
T16774,C000317,S05,2024-02-22 00:53:47.820873,100.0,+917178158203
T16775,C001247,S05,2025-09-03 20:45:50.820873,2066.98,+918983729287
T16776,C000884,S05,2024-12-18 04:52:46.820873,411.35,+918906070430
T16777,C000852,S07,2025-03-15 23:46:15.820873,736.2,+918286382166
T16778,C001584,S05,2025-01-18 07:41:20.820873,768.0,+917915999663
T16779,C001755,S02,2024-09-02 15:22:13.820873,431.57,+916418488804
T16780,C001463,S09,2024-09-30 09:38:14.820873,368.8,+918788208029
T16781,C000036,S01,2023-12-06 13:19:42.820873,1412.95,+917722989659
T16782,C000434,S08,2024-08-18 16:18:01.820873,480.68,+918617747281
T16783,C000917,S09,2024-08-27 03:08:26.820873,2162.28,+917420277403
T16784,C001499,S02,2023-12-11 02:36:59.820873,849.8,+916230020161
T16785,C000493,S09,2024-05-23 16:16:05.820873,192.22,+918944974316
T16786,C001964,S03,2024-04-21 21:10:12.820873,222.17,+919961879157
T16787,C001735,S09,2025-10-29 17:27:10.820873,168.52,+919227367284
T16788,C000458,S08,2025-02-02 15:19:11.820873,1738.99,+917326856608
T16789,C001316,S03,2024-06-24 17:54:01.820873,248.13,+918196036938
T16790,C000551,S06,2024-01-07 13:32:31.820873,154.75,+919630851168
T16791,C000702,S05,2024-03-24 02:28:16.820873,592.13,+918450982005
T16792,C001012,S07,2024-12-05 02:08:50.820873,359.03,+916221348142
T16793,C001104,S07,2025-02-12 12:11:29.820873,574.49,+916569113257
T16794,C000087,S01,2023-12-29 10:01:29.820873,3896.28,+918315992115
T16795,C001817,S06,2025-07-27 12:28:28.820873,1206.75,+919333524884
T16796,C001746,S02,2025-05-18 23:12:45.820873,416.72,+916000728926
T16797,C000334,S05,2025-04-18 07:29:01.820873,100.0,+917311598149
T16798,C001541,S04,2025-08-22 17:10:11.820873,221.42,+917373313591
T16799,C001282,S04,2024-09-27 03:50:10.820873,946.96,+916036398723
T16800,C001362,S10,2024-02-18 19:42:57.820873,100.0,+916646677686
T16801,C000115,S03,2025-01-01 06:46:19.820873,5266.73,+916215359682
T16802,C001316,S07,2024-07-10 12:28:16.820873,410.47,+918196036938
T16803,C001965,S06,2025-11-08 21:59:25.820873,427.78,+917741421625
T16804,C001298,S06,2025-10-16 04:28:23.820873,181.28,+917269343434
T16805,C000098,S01,2025-04-22 02:50:33.820873,732.22,+917926780541
T16806,C000759,S08,2024-11-04 02:06:53.820873,100.52,+916921572928
T16807,C000673,S02,2025-10-29 17:03:04.820873,5420.11,+918381734362
T16808,C000225,S09,2024-07-09 05:24:53.820873,1960.24,+917889238423
T16809,C000279,S04,2025-04-08 11:18:25.820873,1314.43,+918729817240
T16810,C001363,S09,2024-09-05 19:19:53.820873,100.0,+916102693781
T16811,C000525,S07,2025-05-25 08:34:09.820873,516.2,+918719043833
T16812,C000655,S01,2024-03-09 16:32:36.820873,1721.42,+916162124225
T16813,C001293,S09,2024-02-20 18:14:13.820873,821.99,+918577014150
T16814,C001038,S06,2025-10-15 20:11:42.820873,121.2,+917105209993
T16815,C001747,S02,2025-06-07 20:34:21.820873,0.0,+918658868885
T16816,C000363,S10,2024-07-11 15:11:20.820873,234.55,+918020785643
T16817,C001948,S07,2024-09-04 21:05:58.820873,195.56,+918091054466
T16818,C000929,S01,2024-01-30 02:26:34.820873,2526.36,+919237360169
T16819,C001765,S08,2024-08-04 17:39:14.820873,100.0,+917962997637
T16820,C001723,S08,2025-12-13 14:29:16.131770,886.34,+918813090060
T16821,C000137,S01,2025-01-28 22:29:22.820873,100.0,+916033599984
T16822,C000395,S07,2024-01-07 21:55:49.820873,127.29,+919205302077
T16823,C000604,S10,2025-04-04 12:21:07.820873,100.0,+919124069454
T16824,C000377,S08,2025-07-06 17:48:52.820873,208.75,+916805660882
T16825,C000162,S01,2025-05-22 15:00:19.820873,2472.24,+919435488617
T16826,C001799,S07,2024-05-10 08:53:59.820873,554.35,+917146662918
T16827,C001328,S08,2025-03-16 20:44:56.820873,100.0,+918221455181
T16828,C000857,S10,2025-08-05 07:41:36.820873,1367.28,+918563707272
T16829,C001536,S01,2025-02-09 10:08:07.820873,1767.93,+919472312361
T16830,C000616,S02,2025-04-24 01:07:19.820873,457.08,+916241257421
T16831,C001263,S07,2023-12-04 07:34:07.820873,4636.43,+916682802977
T16832,C001986,S06,2024-12-21 00:00:11.820873,1081.25,+919554178984
T16833,C001770,S02,2024-02-18 05:34:51.820873,915.24,+916578257249
T16834,C000383,S09,2025-07-06 14:03:14.820873,153.84,+916521521078
T16835,C001769,S02,2025-11-15 09:57:59.820873,856.52,+918828049969
T16836,C000985,S06,2025-04-21 01:01:01.820873,523.3,+917727716512
T16837,C000624,S04,2024-11-27 05:47:53.820873,752.8,+917931591531
T16838,C001657,S04,2023-12-16 06:38:17.820873,177.42,+917340426053
T16839,C001010,S06,2024-07-08 16:32:57.820873,470.46,+919960930968
T16840,C001416,S07,2024-06-12 13:26:34.820873,151.38,+919794276323
T16841,C001962,S05,2025-07-07 14:14:06.820873,100.0,+916168323465
T16842,C001028,S10,2025-01-14 06:24:32.820873,1336.71,+919271171496
T16843,C000194,S09,2025-10-26 00:03:09.820873,100.0,+917744079573
T16844,C000246,S08,2024-10-16 08:52:54.820873,458.8,+918542160120
T16845,C000809,S09,2025-02-07 17:16:05.820873,601.61,+918605585995
T16846,C000513,S06,2025-09-28 19:20:25.820873,596.98,+918259520140
T16847,C001636,S10,2024-12-18 19:31:08.820873,287.24,+916514605529
T16848,C001368,S03,2024-05-17 10:22:34.820873,558.61,+917022922016
T16849,C000853,S10,2025-07-02 14:54:35.820873,709.93,+917287590685
T16850,C000693,S06,2025-05-17 18:05:35.820873,974.53,+919333636070
T16851,C000112,S01,2024-06-12 22:03:54.820873,3229.65,+916935018220
T16852,C001096,S01,2025-10-03 05:25:22.820873,534.34,+919316433748
T16853,C001592,S08,2024-12-05 00:06:16.820873,435.66,+917155705163
T16854,C001283,S04,2024-08-09 19:53:09.820873,135.9,+917890212621
T16855,C001264,S02,2024-01-03 03:47:26.820873,680.71,+918811433912
T16856,C001061,S06,2024-07-18 19:54:04.820873,898.62,+919414225544
T16857,C001142,S09,2024-07-25 12:26:38.820873,320.29,+916597769760
T16858,C001831,S10,2024-06-01 01:22:36.820873,775.52,+918256554634
T16859,C001485,S03,2025-03-01 01:26:36.820873,284.0,+918345155074
T16860,C001037,S04,2024-09-13 11:02:50.820873,902.52,+918364991672
T16861,C001018,S10,2025-10-26 08:08:10.820873,1206.07,+919904100195
T16862,C001659,S04,2024-04-12 03:36:29.820873,1186.01,+917314754322
T16863,C000162,S09,2024-02-22 23:23:27.820873,464.71,+919435488617
T16864,C001357,S08,2024-02-20 03:12:45.820873,115.82,+916861876057
T16865,C000926,S02,2024-03-24 09:34:45.820873,193.58,+916603923411
T16866,C000463,S05,2024-01-06 15:41:12.820873,824.02,+919764369596
T16867,C000110,S08,2024-07-05 01:14:05.820873,7620.33,+918842715617
T16868,C000136,S08,2024-10-06 20:57:36.820873,268.04,+918627135980
T16869,C000932,S05,2024-03-11 02:34:51.820873,697.15,+918975418439
T16870,,S10,2024-01-30 03:36:33.820873,207.0,+919429590757
T16871,C000558,S09,2023-11-28 09:59:14.820873,125.37,+919018068234
T16872,C001623,S01,2023-12-21 09:53:32.820873,179.19,+919610515710
T16873,C001796,S02,2024-07-13 18:01:38.820873,100.0,+918245108207
T16874,C000121,S03,2024-03-22 19:23:32.820873,2046.98,+917057486868
T16875,C001689,S09,2025-07-17 10:00:14.820873,100.0,+917268523764
T16876,C000523,S01,2024-02-12 12:44:34.820873,293.95,+918612617557
T16877,C001489,S04,2025-09-11 06:06:44.820873,100.0,+919432514526
T16878,C000332,S02,2024-11-21 08:29:51.820873,139.59,+917934944879
T16879,C001144,S02,2025-07-09 14:47:39.820873,2104.49,+919071916904
T16880,C000955,S08,2024-04-21 19:02:18.820873,513.52,+916566696611
T16881,C000592,S04,2025-09-14 01:39:17.820873,126.66,+917243458354
T16882,C001456,S07,2024-09-13 21:04:03.820873,198.86,+919325878813
T16883,C000773,S02,2025-05-06 20:37:44.820873,161.0,+917584461407
T16884,C000874,S09,2025-07-02 12:55:30.820873,382.89,+917974239820
T16885,C000765,S09,2024-06-10 16:50:46.820873,496.44,+918362219754
T16886,C001868,S07,2024-10-25 07:56:39.820873,3923.31,+916271603383
T16887,C001557,S08,2024-10-05 03:04:41.820873,100.0,+918614154439
T16888,C001811,S01,2025-08-29 06:50:03.820873,386.92,+918371357111
T16889,C000214,S05,2025-05-04 02:07:53.820873,276.25,+917070298438
T16890,C001520,S02,2025-08-01 16:04:23.820873,1256.21,+917131297865
T16891,C001429,S10,2023-12-09 03:56:04.820873,617.56,+916772303297
T16892,C001615,S04,2024-07-09 04:20:41.820873,819.29,+917269612255
T16893,C001819,S03,2024-12-11 21:59:12.820873,610.39,+918931997465
T16894,C000865,S02,2025-06-26 02:26:56.820873,131.84,+916819412471
T16895,C001096,S10,2024-12-15 05:07:10.820873,1725.93,+919316433748
T16896,C001817,S02,2024-04-09 23:03:32.820873,1051.74,+919333524884
T16897,C000826,S07,2025-10-23 07:47:46.820873,1210.31,+916924038246
T16898,C001189,S02,2024-12-22 06:14:02.820873,1838.78,+918563970187
T16899,C001729,S10,2024-05-03 01:59:33.820873,665.95,+916409061875
T16900,C001781,S08,2025-10-13 10:18:33.820873,2385.56,+917263465731
T16901,C001383,S09,2025-09-03 00:46:56.820873,634.71,+916584595923
T16902,C001426,S07,2024-11-21 01:56:01.820873,310.17,+918060228976
T16903,C001885,S05,2025-05-28 00:46:42.820873,400.24,+919213909354
T16904,C000761,S10,2025-02-26 01:26:14.820873,392.05,+916526723719
T16905,C001360,S06,2025-07-30 02:13:33.820873,216.31,+918541293188
T16906,C001005,S07,2025-03-30 17:07:20.820873,2859.11,+919460782270
T16907,C001417,S09,2023-12-09 10:45:41.820873,575.68,+918637567649
T16908,C001849,S08,2024-10-13 10:34:14.820873,452.0,+919858090129
T16909,C001500,S07,2025-05-13 14:10:45.820873,642.86,+916882832553
T16910,C000394,S04,2025-03-23 17:53:21.820873,14412.13,+919959393557
T16911,C001716,S04,2025-06-24 18:01:39.820873,103.74,+919445701000
T16912,C000572,S08,2024-09-07 12:43:52.820873,146.34,+918085901151
T16913,C001898,S03,2025-02-10 03:29:32.820873,100.0,+916429690260
T16914,C001152,S09,2025-01-10 21:37:59.820873,305.17,+916714418371
T16915,C000920,S01,2025-02-22 18:17:07.820873,541.65,+919396321272
T16916,C001321,S09,2024-12-03 18:51:16.820873,230.81,+917050032570
T16917,C001721,S07,2023-11-26 22:25:06.820873,211.1,+919812186906
T16918,C000319,S02,2025-03-07 16:58:58.820873,478.61,+918739629302
T16919,C000278,S02,2024-08-03 17:15:53.820873,220.85,+916453285987
T16920,C000007,S06,2025-05-03 01:18:35.820873,585.35,+918585650756
T16921,C001394,S09,2025-07-12 15:25:47.820873,1536.22,+917527903519
T16922,C001637,S09,2025-05-13 09:52:52.820873,909.08,+918275639056
T16923,C000337,S03,2025-07-18 09:14:14.820873,1161.21,+917136646449
T16924,C001673,S06,2024-10-30 03:32:05.820873,1484.9,+916208679403
T16925,C000816,S10,2024-07-03 11:20:28.820873,566.45,+916605064858
T16926,C001049,S09,2025-05-26 17:10:17.820873,333.5,+918653582116
T16927,C001021,S01,2025-02-15 07:07:19.820873,159.7,+918987692130
T16928,C001499,S10,2024-02-02 07:13:21.820873,252.29,+916230020161
T16929,C001606,S01,2025-01-23 13:58:17.820873,215.2,+918939532043
