customer_id,full_name,email,loyalty_status,total_loyalty_points,last_purchase_date,city,phone
C781,Kavita Bose,kavita.bose5903@outlook.com,Bronze,335,2025-10-09,Mumbai,+916308146694
C782,Kavya Gupta,kavya.gupta2360@outlook.com,Silver,398,2024-04-10,Lucknow,+919461492893
C783,Neha Kapoor,neha.kapoor9903@outlook.com,Silver,1428,2025-03-02,Jaipur,+919522179956
C784,Sameer Bose,sameer.bose5822@yahoo.com,Bronze,422,2022-02-06,Indore,+919139249064
C785,Nisha Ahuja,nisha.ahuja4412@outlook.com,Gold,5119,2025-07-05,Mumbai,+918440183843
C786,Pooja Das,pooja.das1855@rediffmail.com,Bronze,516,2025-10-30,Kanpur,+919140880304
C787,Manish Nair,manish.nair7618@rediffmail.com,Bronze,466,2025-08-08,Ahmedabad,+918708676312
C788,Ritesh Patel,ritesh.patel8835@rediffmail.com,Bronze,391,2024-01-16,Jaipur,+919343748592
C789,Amit Malhotra,amit.malhotra7439@rediffmail.com,Gold,3859,2025-07-02,Hyderabad,+917515756391
C790,Soham Menon,soham.menon4739@yahoo.com,Bronze,32,2025-07-26,Kanpur,+919371641901
C791,Arjun Nair,arjun.nair1007@outlook.com,Silver,1457,2023-04-05,Nagpur,+919167023323
C792,Divya Gupta,divya.gupta4700@outlook.com,Bronze,341,2025-04-23,Nagpur,+917193351499
C793,Karan Kumar,karan.kumar4604@hotmail.com,Gold,4543,2023-12-07,Surat,+916749960739
C794,Sahil Saxena,sahil.saxena2477@outlook.com,Bronze,44,2024-05-20,Kanpur,+917014453592
C795,Pooja Verma,pooja.verma8641@gmail.com,Bronze,83,2024-02-17,Surat,+919529276727
C796,Rahul Malhotra,rahul.malhotra6766@outlook.com,Bronze,510,2025-02-15,Bengaluru,+916905622824
C797,Arjun Das,arjun.das891@hotmail.com,Silver,1176,2022-04-17,Hyderabad,+918045400609
C798,Suman Malhotra,suman.malhotra8725@yahoo.com,Bronze,436,2025-11-14,Chennai,+916623413787
C799,Manish Chopra,manish.chopra195@hotmail.com,Gold,4056,2025-02-24,Pune,+918277421089
C800,Isha Sharma,isha.sharma1596@rediffmail.com,Silver,1217,2025-02-07,Lucknow,+919686609552
C801,Karan Rao,karan.rao4430@hotmail.com,Silver,1762,2024-08-10,Hyderabad,+917980446323
C802,Mitali Joshi,mitali.joshi9646@yahoo.com,Bronze,196,2025-10-16,Bengaluru,+917345483676
C803,Kavita Gupta,kavita.gupta139@gmail.com,Bronze,319,2024-03-02,Lucknow,+917915307177
C804,Deepak Joshi,deepak.joshi4642@hotmail.com,Bronze,207,2023-12-17,Mumbai,+918551805769
C805,Isha Mehta,isha.mehta9821@gmail.com,Silver,939,2024-03-24,Surat,+916557947412
C806,Rohit Saxena,rohit.saxena3028@gmail.com,Silver,1014,2024-08-08,Lucknow,+916325189913
C807,Kavya Kapoor,kavya.kapoor4529@outlook.com,Silver,1333,2025-10-06,Pune,+917105252271
C808,Anita Patel,anita.patel4544@gmail.com,Bronze,204,2024-10-28,Chennai,+919490953123
C809,Karan Verma,karan.verma7219@gmail.com,Bronze,551,2024-06-15,Bengaluru,+918772329146
C810,Pooja Singh,pooja.singh2358@rediffmail.com,Silver,663,2024-07-03,Delhi,+919919626765
C811,Sameer Nair,sameer.nair1693@gmail.com,Bronze,262,2025-06-30,Nagpur,+917915048861
C812,Amit Malhotra,amit.malhotra2439@gmail.com,Gold,3120,2025-10-03,Bengaluru,+919006714179
C813,Asha Bose,asha.bose9415@gmail.com,Bronze,589,2025-04-08,Hyderabad,+919625163511
C814,Ritesh Patel,ritesh.patel8850@yahoo.com,Bronze,339,2025-10-28,Ahmedabad,+916520565727
C815,Arjun Bhardwaj,arjun.bhardwaj5881@hotmail.com,Silver,1819,2021-04-07,Delhi,+917569189330
C816,Kavita Rao,kavita.rao1319@outlook.com,Silver,308,2024-09-14,Bengaluru,+918381454037
C817,Rupesh Bose,rupesh.bose3130@hotmail.com,Silver,1360,2024-03-11,Pune,+918089516830
C818,Priya Kapoor,priya.kapoor3105@yahoo.com,Bronze,477,2023-12-18,Surat,+917024285839
C819,Pooja Bose,pooja.bose1033@rediffmail.com,Silver,1249,2025-04-17,Indore,+919486560320
C820,Sameer Gupta,sameer.gupta607@hotmail.com,Bronze,513,2024-01-05,Kolkata,+919466484009
C821,Kavya Ahuja,kavya.ahuja7510@rediffmail.com,Bronze,196,2025-07-08,Delhi,+916158388381
C822,Ritesh Kumar,ritesh.kumar8011@gmail.com,Bronze,581,2020-12-17,Lucknow,+916560655311
C823,Amit Verma,amit.verma819@hotmail.com,Silver,2579,2024-03-01,Bengaluru,+919587810181
C824,Arjun Patel,arjun.patel1743@gmail.com,Bronze,227,2025-08-14,Nagpur,+916870337080
C825,Neha Rao,neha.rao6587@hotmail.com,Bronze,210,2025-10-23,Bengaluru,+917381218039
C826,Tarun Mehta,tarun.mehta747@rediffmail.com,Bronze,590,2024-01-26,Bengaluru,+919253652858
C827,Neha Verma,neha.verma6061@rediffmail.com,Bronze,615,2024-07-29,Mumbai,+916572823571
C828,Sneha Pandey,sneha.pandey6163@yahoo.com,Bronze,195,2025-04-04,Mumbai,+916770572350
C829,Sahil Patel,sahil.patel9728@hotmail.com,Bronze,215,2025-03-24,Kolkata,+916614557693
C830,Kavya Nair,kavya.nair8571@outlook.com,Bronze,243,2024-05-19,Mumbai,+918560968626
C831,Anita Malhotra,anita.malhotra1443@hotmail.com,Bronze,31,2023-11-27,Kolkata,+916504692228
C832,Manish Singh,manish.singh5930@rediffmail.com,Bronze,116,2025-03-12,Lucknow,+916893820081
C833,Karan Sharma,karan.sharma3174@gmail.com,Silver,597,2025-10-24,Bhopal,+918037587624
C834,Pooja Verma,pooja.verma2618@gmail.com,Bronze,146,2024-11-29,Hyderabad,+917079676542
C835,Asha Pandey,asha.pandey7425@gmail.com,Bronze,293,2024-01-15,Bengaluru,+916678800733
C836,Soham Gupta,soham.gupta7948@rediffmail.com,Bronze,346,2024-07-20,Surat,+918490057858
C837,Asha Chopra,asha.chopra3257@hotmail.com,Bronze,610,2024-03-14,Delhi,+917018415610
C838,Ritesh Chopra,ritesh.chopra3277@outlook.com,Gold,2003,2024-02-06,Ahmedabad,+916233385755
C839,Gauri Chopra,gauri.chopra2375@yahoo.com,Gold,5968,2025-03-02,Pune,+916585853361
C840,Sameer Mehta,sameer.mehta5876@hotmail.com,Bronze,257,2021-09-15,Mumbai,+917205185682
C841,Rahul Singh,rahul.singh7628@outlook.com,Bronze,290,2024-11-08,Chennai,+918592596823
C842,Anita Pandey,anita.pandey2785@rediffmail.com,Gold,5349,2024-07-15,Indore,+918240979855
C843,Pooja Mehta,pooja.mehta9693@outlook.com,Silver,526,2022-06-30,Kanpur,+919747781900
C844,Nisha Joshi,nisha.joshi5363@outlook.com,Silver,1429,2025-07-20,Bhopal,+918464026104
C845,Gauri Gupta,gauri.gupta6845@gmail.com,Bronze,333,2025-03-18,Jaipur,+916144399177
C846,Neha Ahuja,neha.ahuja6461@outlook.com,Silver,1495,2025-11-05,Ahmedabad,+918127233070
C847,Nisha Patel,nisha.patel9151@gmail.com,Silver,1373,2025-01-12,Bengaluru,+917539340680
C848,Suman Joshi,suman.joshi1487@gmail.com,Bronze,791,2024-09-30,Ahmedabad,+919684747422
C849,Arjun Saxena,arjun.saxena400@outlook.com,Bronze,172,2024-04-12,Hyderabad,+916794335873
C850,Soham Das,soham.das7608@gmail.com,Gold,2938,2024-02-03,Kanpur,+917429820971
C851,Manish Sharma,manish.sharma4860@outlook.com,Silver,826,2025-11-06,Jaipur,+918470591311
C852,Soham Mehta,soham.mehta1327@rediffmail.com,Gold,2889,2024-01-18,Bhopal,+918897612417
C853,Deepak Sharma,deepak.sharma1819@outlook.com,Bronze,172,2022-11-03,Bengaluru,+918783880354
C854,Kavita Patel,kavita.patel9188@yahoo.com,Bronze,537,2024-10-30,Delhi,+918787598695
C855,Pooja Saxena,pooja.saxena3438@yahoo.com,Bronze,584,2024-08-22,Hyderabad,+917190330168
C856,Rupesh Patel,rupesh.patel6109@hotmail.com,Bronze,185,2025-04-19,Delhi,+918019338363
C857,Anjali Bhardwaj,anjali.bhardwaj8731@hotmail.com,Bronze,133,2024-12-03,Kanpur,+919473751814
C858,Gauri Patel,gauri.patel3086@outlook.com,Bronze,394,2024-12-27,Chennai,+916330486187
C859,Sneha Verma,sneha.verma4522@gmail.com,Silver,868,2025-04-14,Kolkata,+918236336378
C860,Kavya Gupta,kavya.gupta4804@outlook.com,Gold,5265,2025-05-30,Ahmedabad,+917489066210
C861,Neha Kapoor,neha.kapoor352@hotmail.com,Bronze,340,2023-12-15,Kolkata,+919586072283
C862,Manish Rao,manish.rao6746@rediffmail.com,Bronze,3,2025-09-14,Ahmedabad,+918548450006
C863,Isha Ahuja,isha.ahuja8987@outlook.com,Bronze,609,2025-06-25,Nagpur,+917316386025
C864,Anita Nair,anita.nair3716@outlook.com,Bronze,659,2024-09-13,Mumbai,+916637108294
C865,Deepak Menon,deepak.menon7470@yahoo.com,Silver,832,2024-05-05,Chennai,+916782888812
C866,Anita Kumar,anita.kumar2642@yahoo.com,Bronze,222,2024-10-12,Ahmedabad,+917118440391
C867,Deepak Verma,deepak.verma3362@rediffmail.com,Silver,1371,2025-10-04,Pune,+916635415559
C868,Deepak Kapoor,deepak.kapoor8846@yahoo.com,Bronze,366,2024-03-26,Hyderabad,+919998910550
C869,Pooja Kumar,pooja.kumar7505@hotmail.com,Bronze,431,2025-06-04,Pune,+918779891609
C870,Anjali Menon,anjali.menon7765@hotmail.com,Gold,8020,2025-07-02,Nagpur,+918427650861
C871,Ritesh Kapoor,ritesh.kapoor5550@gmail.com,Silver,1093,2024-01-03,Jaipur,+916501979037
C872,Suman Gupta,suman.gupta6581@rediffmail.com,Silver,721,2025-02-21,Pune,+916236367679
C873,Divya Mehta,divya.mehta9559@rediffmail.com,Bronze,24,2024-09-02,Delhi,+918312463191
C874,Rina Kapoor,rina.kapoor1432@rediffmail.com,Bronze,153,2025-04-08,Surat,+918197115592
C875,Rupesh Das,rupesh.das6514@yahoo.com,Silver,1180,2025-02-02,Pune,+916052359062
C876,Suman Das,suman.das5757@hotmail.com,Gold,7589,2025-06-19,Kanpur,+919813092901
C877,Sameer Chopra,sameer.chopra7250@hotmail.com,Bronze,196,2025-01-30,Hyderabad,+916599438632
C878,Tarun Saxena,tarun.saxena9797@gmail.com,Bronze,344,2024-09-28,Indore,+918256150810
C879,Asha Patel,asha.patel9678@outlook.com,Bronze,296,2025-01-15,Chennai,+917780324145
C880,Anita Bhardwaj,anita.bhardwaj7572@rediffmail.com,Silver,1913,2024-04-11,Indore,+917639687675
C881,Suman Bhardwaj,suman.bhardwaj8038@gmail.com,Silver,2716,2024-09-27,Chennai,+918122145416
C882,Kavita Kapoor,kavita.kapoor3679@gmail.com,Silver,881,2024-04-28,Lucknow,+919583046709
C883,Kavya Malhotra,kavya.malhotra2035@hotmail.com,Bronze,202,2025-04-09,Lucknow,+917051194393
C884,Amit Singh,amit.singh4542@outlook.com,Gold,6088,2024-01-30,Pune,+918495658464
C885,Pooja Saxena,pooja.saxena7145@hotmail.com,Silver,1609,2025-03-24,Indore,+916513608027
C886,Deepak Ahuja,deepak.ahuja9426@gmail.com,Silver,2308,2024-05-07,Bengaluru,+917373019921
C887,Sameer Kumar,sameer.kumar5856@yahoo.com,Bronze,416,2024-11-26,Bhopal,+917528941040
C888,Rupesh Menon,rupesh.menon4779@rediffmail.com,Silver,984,2024-02-09,Nagpur,+918697368099
C889,Anita Singh,anita.singh9811@yahoo.com,Bronze,418,2024-10-11,Lucknow,+919435446441
C890,Suman Nair,suman.nair5940@gmail.com,Bronze,521,2024-11-17,Mumbai,+916588193385
C891,Manish Menon,manish.menon6112@outlook.com,Bronze,464,2024-05-07,Bengaluru,+918162013062
C892,Nisha Mehta,nisha.mehta9154@rediffmail.com,Silver,1504,2025-05-14,Kanpur,+918367011567
C893,Anjali Singh,anjali.singh6838@outlook.com,Gold,6133,2024-03-21,Bhopal,+916074643958
C894,Pooja Das,pooja.das5105@hotmail.com,Bronze,533,2025-02-17,Surat,+918246788040
C895,Mitali Rao,mitali.rao2822@hotmail.com,Bronze,576,2024-03-23,Indore,+918981756317
C896,Rahul Joshi,rahul.joshi5037@yahoo.com,Bronze,429,2024-02-11,Nagpur,+919367382040
C897,Sneha Patel,sneha.patel309@outlook.com,Silver,1099,2024-01-05,Mumbai,+919406146068
C898,Isha Ahuja,isha.ahuja9719@gmail.com,Bronze,329,2023-03-16,Lucknow,+916044119593
C899,Mitali Singh,mitali.singh2029@rediffmail.com,Bronze,541,2024-06-14,Pune,+916125666952
C900,Priya Kumar,priya.kumar4545@rediffmail.com,Bronze,136,2024-05-05,Nagpur,+919129115978
C901,Divya Joshi,divya.joshi8273@rediffmail.com,Bronze,373,2025-07-07,Jaipur,+916931999629
C902,Anjali Mehta,anjali.mehta4618@yahoo.com,Gold,3213,2024-05-04,Bhopal,+916919189079
C903,Sahil Ahuja,sahil.ahuja7778@hotmail.com,Silver,1217,2024-05-30,Delhi,+916776738530
C904,Tarun Das,tarun.das6220@outlook.com,Bronze,555,2024-07-13,Nagpur,+917349823507
C905,Sneha Kapoor,sneha.kapoor1808@rediffmail.com,Bronze,338,2024-11-26,Jaipur,+919101552989
C906,Rupesh Patel,rupesh.patel5376@outlook.com,Bronze,309,2024-09-08,Kanpur,+917340059485
C907,Isha Kapoor,isha.kapoor3701@rediffmail.com,Bronze,28,2025-02-03,Delhi,+919842941932
C908,Tarun Malhotra,tarun.malhotra6021@yahoo.com,Bronze,449,2025-10-13,Delhi,+917702395148
C909,Sameer Ahuja,sameer.ahuja1393@gmail.com,Bronze,429,2025-01-06,Delhi,+919184426853
C910,Sahil Verma,sahil.verma1061@hotmail.com,Gold,8326,2024-11-03,Indore,+917736408179
C911,Sneha Joshi,sneha.joshi6959@outlook.com,Bronze,238,2025-11-22,Surat,+917172409207
C912,Mitali Bose,mitali.bose5835@outlook.com,Silver,1331,2025-01-10,Jaipur,+917197826153
C913,Rahul Kapoor,rahul.kapoor1771@gmail.com,Bronze,349,2025-04-15,Bengaluru,+916127661542
C914,Sneha Sharma,sneha.sharma1118@outlook.com,Silver,2146,2024-05-24,Lucknow,+917404264843
C915,Rahul Menon,rahul.menon1579@gmail.com,Silver,1142,2025-05-08,Nagpur,+918001548533
C916,Vikram Menon,vikram.menon8158@outlook.com,Bronze,355,2025-05-31,Indore,+918321554322
C917,Kavita Gupta,kavita.gupta518@outlook.com,Gold,5215,2024-03-23,Pune,+919663067173
C918,Rohit Kapoor,rohit.kapoor7532@gmail.com,Bronze,337,2025-06-15,Nagpur,+917301566516
C919,Gauri Verma,gauri.verma8053@outlook.com,Bronze,210,2024-12-25,Delhi,+918443214578
C920,Isha Malhotra,isha.malhotra9074@rediffmail.com,Silver,1316,2025-03-24,Bengaluru,+918176195719
C921,Rupesh Bose,rupesh.bose4316@outlook.com,Silver,1844,2024-12-13,Pune,+919291966857
C922,Suman Rao,suman.rao1007@gmail.com,Silver,584,2024-04-02,Pune,+919477005482
C923,Ritesh Saxena,ritesh.saxena441@hotmail.com,Bronze,326,2025-02-03,Pune,+917769224170
C924,Deepak Sharma,deepak.sharma4002@yahoo.com,Bronze,159,2024-10-07,Bhopal,+918954899995
C925,Priya Menon,priya.menon1876@hotmail.com,Bronze,539,2025-05-27,Ahmedabad,+918825091118
C926,Rina Chopra,rina.chopra9307@rediffmail.com,Gold,953,2022-04-06,Surat,+916095504800
C927,Asha Bose,asha.bose9345@outlook.com,Bronze,188,2024-03-02,Delhi,+918967238139
C928,Isha Mehta,isha.mehta5505@outlook.com,Bronze,375,2025-10-06,Surat,+917286432453
C929,Deepak Chopra,deepak.chopra3306@outlook.com,Silver,2139,2024-02-08,Jaipur,+916919467055
C930,Suman Nair,suman.nair779@hotmail.com,Gold,3868,2025-01-07,Surat,+919190679752
C931,Priya Saxena,priya.saxena1553@rediffmail.com,Bronze,188,2024-01-30,Jaipur,+918041262104
C932,Neha Mehta,neha.mehta5691@gmail.com,Silver,2328,2024-09-27,Chennai,+917859336382
C933,Isha Bhardwaj,isha.bhardwaj5134@yahoo.com,Bronze,10,2024-08-06,Ahmedabad,+918884329289
C934,Mitali Bhardwaj,mitali.bhardwaj2959@gmail.com,Silver,119,2025-05-04,Surat,+918144063281
C935,Vikram Kapoor,vikram.kapoor4390@rediffmail.com,Silver,1464,2025-02-09,Kanpur,+918691907159
C936,Rupesh Ahuja,rupesh.ahuja3288@hotmail.com,Bronze,199,2024-07-26,Lucknow,+919287926668
C937,Suman Chopra,suman.chopra6722@hotmail.com,Gold,1957,2024-01-27,Indore,+917771409361
C938,Karan Menon,karan.menon2632@hotmail.com,Silver,1625,2024-07-21,Delhi,+916644082961
C939,Vikram Gupta,vikram.gupta4024@hotmail.com,Bronze,348,2025-06-18,Hyderabad,+918778509037
C940,Gauri Sharma,gauri.sharma3310@yahoo.com,Bronze,187,2023-12-22,Nagpur,+917193021614
C941,Isha Bhardwaj,isha.bhardwaj2884@gmail.com,Gold,1439,2025-04-03,Mumbai,+919691885158
C942,Gauri Patel,gauri.patel5144@rediffmail.com,Bronze,474,2024-01-27,Hyderabad,+919851611772
C943,Deepak Patel,deepak.patel6503@yahoo.com,Bronze,430,2025-06-29,Bhopal,+916518156089
C944,Manish Saxena,manish.saxena8606@hotmail.com,Bronze,280,2024-02-23,Delhi,+919320829552
C945,Soham Rao,soham.rao5396@rediffmail.com,Silver,2307,2024-07-21,Kolkata,+916619668903
C946,Sneha Verma,sneha.verma3508@hotmail.com,Bronze,85,2024-08-09,Mumbai,+918106074066
C947,Kavita Das,kavita.das1851@hotmail.com,Bronze,5,2025-03-23,Chennai,+919777138293
C948,Soham Kumar,soham.kumar5948@outlook.com,Silver,784,2021-07-01,Mumbai,+919614098856
C949,Ritesh Sharma,ritesh.sharma3927@hotmail.com,Silver,1172,2024-10-04,Kanpur,+917558450763
C950,Gauri Singh,gauri.singh8764@yahoo.com,Gold,4486,2022-09-10,Bhopal,+919942465147
C951,Karan Menon,karan.menon1479@yahoo.com,Bronze,251,2024-05-05,Lucknow,+917362296424
C952,Gauri Chopra,gauri.chopra556@hotmail.com,Gold,4704,2025-04-09,Hyderabad,+919979275242
C953,Tarun Rao,tarun.rao6921@gmail.com,Silver,449,2025-11-07,Delhi,+917511211495
C954,Neha Pandey,neha.pandey8974@hotmail.com,Bronze,588,2023-12-21,Lucknow,+918755618874
C955,Anita Kapoor,anita.kapoor2230@gmail.com,Bronze,283,2025-08-27,Surat,+916353183979
C956,Sneha Verma,sneha.verma4090@rediffmail.com,Silver,1870,2025-09-17,Indore,+918551279809
C957,Isha Chopra,isha.chopra5234@outlook.com,Bronze,368,2024-04-07,Lucknow,+918547003279
C958,Tarun Rao,tarun.rao4617@yahoo.com,Bronze,391,2024-12-03,Bhopal,+917620577172
C959,Tarun Saxena,tarun.saxena3678@gmail.com,Gold,5139,2025-06-16,Lucknow,+916982290133
C960,Sahil Patel,sahil.patel7577@yahoo.com,Bronze,389,2021-06-06,Hyderabad,+918578667149
C961,Karan Kumar,karan.kumar1460@hotmail.com,Bronze,428,2025-06-25,Kanpur,+918258455735
C962,Neha Kapoor,neha.kapoor8097@gmail.com,Bronze,565,2024-06-18,Indore,+919493579772
C963,Soham Nair,soham.nair4718@outlook.com,Bronze,339,2025-02-06,Surat,+916925851463
C964,Tarun Menon,tarun.menon3103@outlook.com,Bronze,441,2023-06-05,Kolkata,+918652916423
C965,Sameer Joshi,sameer.joshi6057@rediffmail.com,Silver,1146,2025-03-06,Ahmedabad,+916572110839
C966,Rina Rao,rina.rao6514@yahoo.com,Silver,2064,2025-11-17,Surat,+917100480553
C967,Priya Singh,priya.singh9126@gmail.com,Bronze,164,2024-07-20,Pune,+918604358476
C968,Isha Pandey,isha.pandey746@gmail.com,Bronze,660,2025-08-18,Hyderabad,+918883048433
C969,Deepak Kumar,deepak.kumar9168@gmail.com,Silver,1175,2024-08-15,Ahmedabad,+919995723790
C970,Asha Kapoor,asha.kapoor2162@gmail.com,Bronze,13,2025-05-19,Chennai,+916501832818
C971,Asha Sharma,asha.sharma2096@outlook.com,Gold,4256,2024-09-05,Bhopal,+917847205403
C972,Suman Nair,suman.nair4322@rediffmail.com,Bronze,163,2024-05-09,Ahmedabad,+919279960906
C973,Rahul Bhardwaj,rahul.bhardwaj7209@gmail.com,Bronze,468,2024-01-17,Mumbai,+918019697772
C974,Karan Verma,karan.verma7654@outlook.com,Bronze,169,2022-11-23,Kanpur,+918408851831
C975,Pooja Kapoor,pooja.kapoor8078@gmail.com,Silver,932,2024-04-22,Delhi,+916875029606
C976,Rina Menon,rina.menon2960@yahoo.com,Silver,66,2024-08-28,Lucknow,+918515465308
C977,Vikram Saxena,vikram.saxena68@rediffmail.com,Silver,928,2024-05-25,Delhi,+917057238139
C978,Mitali Malhotra,mitali.malhotra1546@hotmail.com,Bronze,184,2025-10-20,Delhi,+917692946428
C979,Deepak Saxena,deepak.saxena1738@hotmail.com,Bronze,16,2024-02-14,Kanpur,+918832699830
C980,Pooja Kapoor,pooja.kapoor4413@rediffmail.com,Silver,1656,2024-10-25,Lucknow,+918673036698
C981,Sameer Rao,sameer.rao9326@yahoo.com,Bronze,457,2024-01-11,Chennai,+917388008205
C982,Soham Sharma,soham.sharma1159@rediffmail.com,Gold,4850,2024-12-17,Chennai,+916764550571
C983,Nisha Bose,nisha.bose1462@gmail.com,Gold,2066,2024-05-07,Hyderabad,+917223790317
C984,Kavya Kumar,kavya.kumar1976@hotmail.com,Bronze,290,2025-02-07,Bhopal,+917331874973
C985,Gauri Pandey,gauri.pandey2152@hotmail.com,Silver,1197,2024-12-03,Ahmedabad,+917913160590
C986,Gauri Bose,gauri.bose7806@hotmail.com,Silver,504,2025-01-29,Hyderabad,+919483194268
C987,Deepak Pandey,deepak.pandey3054@outlook.com,Silver,2102,2022-12-24,Ahmedabad,+918905287810
C988,Nisha Kumar,nisha.kumar8116@rediffmail.com,Silver,1726,2025-05-13,Ahmedabad,+917878427679
C989,Priya Malhotra,priya.malhotra4922@yahoo.com,Gold,3558,2025-10-23,Indore,+917067958681
C990,Manish Chopra,manish.chopra4842@rediffmail.com,Bronze,305,2024-02-09,Jaipur,+916462276641
C991,Manish Chopra,manish.chopra6767@gmail.com,Bronze,341,2025-06-27,Pune,+917094616253
C992,Arjun Patel,arjun.patel8249@gmail.com,Bronze,108,2025-09-30,Nagpur,+916782577962
C993,Tarun Bose,tarun.bose742@gmail.com,Bronze,250,2025-11-13,Surat,+919109962979
C994,Sameer Kapoor,sameer.kapoor4343@hotmail.com,Gold,2636,2024-06-01,Delhi,+919208466467
C995,Divya Nair,divya.nair1743@outlook.com,Bronze,99,2023-11-28,Mumbai,+916737597717
C996,Kavya Malhotra,kavya.malhotra7540@outlook.com,Gold,3437,2025-07-31,Chennai,+918656434573
C997,Tarun Pandey,tarun.pandey5911@outlook.com,Silver,2278,2024-02-20,Mumbai,+916819488717
C998,Sneha Gupta,sneha.gupta3084@gmail.com,Bronze,428,2025-09-17,Kolkata,+917871697244
C999,Tarun Bhardwaj,tarun.bhardwaj3128@gmail.com,Bronze,185,2025-03-11,Hyderabad,+916093702563
C1000,Sneha Verma,sneha.verma2498@outlook.com,Gold,5145,2022-05-17,Surat,+917042086420
C1001,Vikram Menon,vikram.menon9330@outlook.com,Bronze,579,2023-12-01,Indore,+919062710327
C1002,Neha Chopra,neha.chopra8122@rediffmail.com,Silver,1754,2025-06-12,Mumbai,+918093781592
C1003,Rohit Malhotra,rohit.malhotra8411@rediffmail.com,Silver,1235,2025-10-17,Indore,+918095520970
C1004,Nisha Sharma,nisha.sharma8656@gmail.com,Bronze,170,2024-10-11,Chennai,+919834878346
C1005,Kavya Chopra,kavya.chopra7756@gmail.com,Bronze,439,2025-09-14,Kanpur,+917873593613
C1006,Amit Verma,amit.verma4719@yahoo.com,Bronze,378,2025-02-13,Kolkata,+918523974937
C1007,Sahil Rao,sahil.rao9865@outlook.com,Bronze,479,2024-09-18,Hyderabad,+917790404672
C1008,Tarun Das,tarun.das7739@yahoo.com,Silver,1581,2024-09-07,Delhi,+918864985663
C1009,Pooja Kumar,pooja.kumar2840@yahoo.com,Bronze,509,2025-04-09,Hyderabad,+918120533071
C1010,Suman Joshi,suman.joshi3432@rediffmail.com,Bronze,192,2023-12-11,Chennai,+917533491749
C1011,Isha Verma,isha.verma2863@rediffmail.com,Bronze,563,2024-01-27,Delhi,+918652412568
C1012,Nisha Singh,nisha.singh9208@yahoo.com,Bronze,339,2024-11-05,Nagpur,+916200473425
C1013,Mitali Bhardwaj,mitali.bhardwaj4383@yahoo.com,Gold,8150,2025-05-03,Delhi,+919033986022
C1014,Rupesh Kapoor,rupesh.kapoor7490@gmail.com,Gold,2621,2025-08-09,Indore,+916437519881
C1015,Tarun Bhardwaj,tarun.bhardwaj688@rediffmail.com,Bronze,647,2025-08-29,Kolkata,+919912654107
C1016,Deepak Verma,deepak.verma4787@outlook.com,Silver,1318,2025-04-16,Delhi,+916662695110
C1017,Kavya Das,kavya.das5483@yahoo.com,Bronze,169,2024-06-16,Hyderabad,+919303771741
C1018,Mitali Gupta,mitali.gupta4020@outlook.com,Bronze,203,2025-04-23,Chennai,+917599601959
C1019,Anjali Chopra,anjali.chopra5909@yahoo.com,Bronze,235,2025-05-18,Kolkata,+916592681126
C1020,Soham Chopra,soham.chopra6774@outlook.com,Gold,4848,2025-05-04,Pune,+916127830795
C1021,Sameer Kumar,sameer.kumar163@rediffmail.com,Gold,5045,2024-02-17,Hyderabad,+919317315247
C1022,Anita Chopra,anita.chopra1008@outlook.com,Silver,855,2025-09-29,Bengaluru,+919876255784
C1023,Arjun Sharma,arjun.sharma8517@hotmail.com,Bronze,295,2025-10-20,Indore,+917307057438
C1024,Ritesh Rao,ritesh.rao5639@gmail.com,Silver,2485,2025-05-16,Bengaluru,+919007744409
C1025,Rohit Kapoor,rohit.kapoor3361@rediffmail.com,Silver,2236,2025-08-17,Kanpur,+917482840083
C1026,Gauri Bose,gauri.bose3233@hotmail.com,Bronze,387,2025-05-26,Kanpur,+919087568404
C1027,Ritesh Kumar,ritesh.kumar8528@rediffmail.com,Bronze,307,2024-02-26,Chennai,+918239120498
C1028,Asha Verma,asha.verma384@gmail.com,Gold,4240,2025-05-28,Kolkata,+919574396286
C1029,Mitali Menon,mitali.menon6927@rediffmail.com,Bronze,422,2024-01-23,Chennai,+918692899551
C1030,Manish Das,manish.das2029@gmail.com,Silver,586,2024-03-29,Surat,+919164784001
C1031,Amit Kapoor,amit.kapoor5554@yahoo.com,Silver,1045,2025-07-10,Bhopal,+918696141443
C1032,Isha Bhardwaj,isha.bhardwaj9758@yahoo.com,Bronze,33,2024-09-09,Indore,+919070276549
C1033,Arjun Kumar,arjun.kumar6188@rediffmail.com,Silver,1439,2024-03-09,Surat,+916827018550
C1034,Tarun Das,tarun.das7444@gmail.com,Bronze,429,2025-01-31,Delhi,+916396204771
C1035,Rupesh Chopra,rupesh.chopra2131@outlook.com,Bronze,203,2024-02-10,Jaipur,+917729813989
C1036,Arjun Bhardwaj,arjun.bhardwaj8503@outlook.com,Gold,7147,2025-07-13,Hyderabad,+917890129015
C1037,Anjali Malhotra,anjali.malhotra6831@yahoo.com,Bronze,54,2024-04-01,Ahmedabad,+916555705131
C1038,Anjali Ahuja,anjali.ahuja8670@gmail.com,Silver,321,2025-03-03,Kanpur,+916673621345
C1039,Kavita Das,kavita.das1946@rediffmail.com,Gold,4448,2024-03-14,Surat,+917243782053
C1040,Rupesh Ahuja,rupesh.ahuja2512@gmail.com,Bronze,509,2024-12-10,Ahmedabad,+916120163655
